Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1373,Exit short,2023-07-03 18:00,NQ09B SELL WEEKDAY 1800 STOP,15358,1,307135,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,57852,23.14,0
1373,Entry short,2023-07-03 18:00,[CC] SELL WEAK,15356.75,1,307135,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,57852,23.14,0
1374,Exit short,2023-07-04 09:30,NQ09B SELL NY STOP,15364.75,2,614540,-59,-0.01,9,15.5,0.00,-54.5,-0.01,57793,23.12,0
1374,Entry short,2023-07-04 09:30,[CC] SELL NY,15363.5,2,614540,-59,-0.01,9,15.5,0.00,-54.5,-0.01,57793,23.12,0
1375,Exit short,2023-07-05 09:30,NQ09B SELL NY STOP,15294.5,2,611730,-59,-0.01,9,25.5,0.00,-54.5,-0.01,57734,23.09,0
1375,Entry short,2023-07-05 09:30,[CC] SELL NY,15293.25,2,611730,-59,-0.01,9,25.5,0.00,-54.5,-0.01,57734,23.09,0
1376,Exit short,2023-07-06 09:30,NQ09B SELL NY STOP,15197,2,607830,-59,-0.01,9,0,0.00,-54.5,-0.01,57675,23.07,0
1376,Entry short,2023-07-06 09:30,[CC] SELL NY,15195.75,2,607830,-59,-0.01,9,0,0.00,-54.5,-0.01,57675,23.07,0
1377,Exit short,2023-07-07 09:30,NQ09B SELL NY N130 TP2,15207.5,2,608810,501,0.08,9,505.5,0.08,-14.5,0.00,58176,23.27,0
1377,Entry short,2023-07-07 09:30,[CC] SELL NY,15220.25,2,608810,501,0.08,9,505.5,0.08,-14.5,0.00,58176,23.27,0
1378,Exit short,2023-07-09 18:00,NQ09B SELL WEEKLY W80,15190.25,2,607930,311,0.05,9,315.5,0.05,-14.5,0.00,58487,23.39,0
1378,Entry short,2023-07-09 18:00,[CC] SELL WEEKLY,15198.25,2,607930,311,0.05,9,315.5,0.05,-14.5,0.00,58487,23.39,0
1379,Exit short,2023-07-10 09:30,NQ09B SELL NY STOP,15169.5,2,606730,-59,-0.01,9,35.5,0.01,-54.5,-0.01,58428,23.37,0
1379,Entry short,2023-07-10 09:30,[CC] SELL NY,15168.25,2,606730,-59,-0.01,9,35.5,0.01,-54.5,-0.01,58428,23.37,0
1380,Exit short,2023-07-11 09:30,NQ09B SELL NY STOP,15203,2,608070,-59,-0.01,9,0,0.00,-54.5,-0.01,58369,23.35,0
1380,Entry short,2023-07-11 09:30,[CC] SELL NY,15201.75,2,608070,-59,-0.01,9,0,0.00,-54.5,-0.01,58369,23.35,0
1381,Exit short,2023-07-12 09:30,NQ09B SELL NY STOP,15431.25,2,617200,-59,-0.01,9,0,0.00,-54.5,-0.01,58310,23.32,0
1381,Entry short,2023-07-12 09:30,[CC] SELL NY,15430,2,617200,-59,-0.01,9,0,0.00,-54.5,-0.01,58310,23.32,0
1382,Exit short,2023-07-13 09:30,NQ09B SELL NY STOP,15577.25,2,623040,-59,-0.01,9,0,0.00,-54.5,-0.01,58251,23.30,0
1382,Entry short,2023-07-13 09:30,[CC] SELL NY,15576,2,623040,-59,-0.01,9,0,0.00,-54.5,-0.01,58251,23.30,0
1383,Exit short,2023-07-14 09:30,NQ09B SELL NY STOP,15723,2,628870,-59,-0.01,9,5.5,0.00,-54.5,-0.01,58192,23.28,0
1383,Entry short,2023-07-14 09:30,[CC] SELL NY,15721.75,2,628870,-59,-0.01,9,5.5,0.00,-54.5,-0.01,58192,23.28,0
1384,Exit short,2023-07-16 18:00,NQ09B SELL WEEKLY W80,15681.75,2,627590,311,0.05,9,315.5,0.05,-14.5,0.00,58503,23.40,0
1384,Entry short,2023-07-16 18:00,[CC] SELL WEEKLY,15689.75,2,627590,311,0.05,9,315.5,0.05,-14.5,0.00,58503,23.40,0
1385,Exit short,2023-07-17 09:30,NQ09B SELL NY STOP,15730.75,2,629180,-59,-0.01,9,125.5,0.02,-54.5,-0.01,58444,23.38,0
1385,Entry short,2023-07-17 09:30,[CC] SELL NY,15729.5,2,629180,-59,-0.01,9,125.5,0.02,-54.5,-0.01,58444,23.38,0
1386,Exit short,2023-07-18 09:30,NQ09B SELL NY STOP,15816.25,2,632600,-59,-0.01,9,0,0.00,-54.5,-0.01,58385,23.35,0
1386,Entry short,2023-07-18 09:30,[CC] SELL NY,15815,2,632600,-59,-0.01,9,0,0.00,-54.5,-0.01,58385,23.35,0
1387,Exit short,2023-07-19 09:30,NQ09B SELL NY STOP,16013.75,2,640500,-59,-0.01,9,0,0.00,-54.5,-0.01,58326,23.33,0
1387,Entry short,2023-07-19 09:30,[CC] SELL NY,16012.5,2,640500,-59,-0.01,9,0,0.00,-54.5,-0.01,58326,23.33,0
1388,Exit short,2023-07-19 18:00,NQ09B SELL WEEKDAY 1800 STOP,15923.75,1,318450,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,58296.5,23.32,0
1388,Entry short,2023-07-19 18:00,[CC] SELL WEAK,15922.5,1,318450,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,58296.5,23.32,0
1389,Exit short,2023-07-20 09:30,NQ09B SELL NY STOP,15834.75,2,633340,-59,-0.01,9,65.5,0.01,-54.5,-0.01,58237.5,23.30,0
1389,Entry short,2023-07-20 09:30,[CC] SELL NY,15833.5,2,633340,-59,-0.01,9,65.5,0.01,-54.5,-0.01,58237.5,23.30,0
1390,Exit short,2023-07-21 09:30,NQ09B SELL NY STOP,15689.25,2,627520,-59,-0.01,9,0,0.00,-54.5,-0.01,58178.5,23.27,0
1390,Entry short,2023-07-21 09:30,[CC] SELL NY,15688,2,627520,-59,-0.01,9,0,0.00,-54.5,-0.01,58178.5,23.27,0
1391,Exit short,2023-07-23 18:00,NQ09B SELL WEEKLY STOP,15557,2,622230,-59,-0.01,9,115.5,0.02,-54.5,-0.01,58119.5,23.25,0
1391,Entry short,2023-07-23 18:00,[CC] SELL WEEKLY,15555.75,2,622230,-59,-0.01,9,115.5,0.02,-54.5,-0.01,58119.5,23.25,0
1392,Exit short,2023-07-24 09:30,NQ09B SELL NY STOP,15579.5,2,623130,-59,-0.01,9,165.5,0.03,-54.5,-0.01,58060.5,23.22,0
1392,Entry short,2023-07-24 09:30,[CC] SELL NY,15578.25,2,623130,-59,-0.01,9,165.5,0.03,-54.5,-0.01,58060.5,23.22,0
1393,Exit short,2023-07-25 09:30,NQ09B SELL NY STOP,15590,2,623550,-59,-0.01,9,35.5,0.01,-54.5,-0.01,58001.5,23.20,0
1393,Entry short,2023-07-25 09:30,[CC] SELL NY,15588.75,2,623550,-59,-0.01,9,35.5,0.01,-54.5,-0.01,58001.5,23.20,0
1394,Exit short,2023-07-25 18:00,NQ09B SELL WEEKDAY 1800 STOP,15731.25,2,629200,-59,-0.01,9,0,0.00,-54.5,-0.01,57942.5,23.18,0
1394,Entry short,2023-07-25 18:00,[CC] SELL PREMIUM,15730,2,629200,-59,-0.01,9,0,0.00,-54.5,-0.01,57942.5,23.18,0
1395,Exit short,2023-07-26 09:30,NQ09B SELL NY STOP,15620,2,624750,-59,-0.01,9,0,0.00,-54.5,-0.01,57883.5,23.15,0
1395,Entry short,2023-07-26 09:30,[CC] SELL NY,15618.75,2,624750,-59,-0.01,9,0,0.00,-54.5,-0.01,57883.5,23.15,0
1396,Exit short,2023-07-26 18:00,NQ09B SELL WEEKDAY 1800 STOP,15639.75,2,625540,-59,-0.01,9,65.5,0.01,-54.5,-0.01,57824.5,23.13,0
1396,Entry short,2023-07-26 18:00,[CC] SELL PREMIUM,15638.5,2,625540,-59,-0.01,9,65.5,0.01,-54.5,-0.01,57824.5,23.13,0
1397,Exit short,2023-07-27 09:30,NQ09B SELL NY STOP,15835.75,2,633380,-59,-0.01,9,455.5,0.07,-54.5,-0.01,57765.5,23.11,0
1397,Entry short,2023-07-27 09:30,[CC] SELL NY,15834.5,2,633380,-59,-0.01,9,455.5,0.07,-54.5,-0.01,57765.5,23.11,0
1398,Exit short,2023-07-28 09:30,NQ09B SELL NY STOP,15738.75,2,629500,-59,-0.01,9,0,0.00,-54.5,-0.01,57706.5,23.08,0
1398,Entry short,2023-07-28 09:30,[CC] SELL NY,15737.5,2,629500,-59,-0.01,9,0,0.00,-54.5,-0.01,57706.5,23.08,0
1399,Exit short,2023-07-30 18:00,NQ09B SELL WEEKLY W80,15841.75,2,633990,311,0.05,9,315.5,0.05,-14.5,0.00,58017.5,23.21,0
1399,Entry short,2023-07-30 18:00,[CC] SELL WEEKLY,15849.75,2,633990,311,0.05,9,315.5,0.05,-14.5,0.00,58017.5,23.21,0
1400,Exit short,2023-07-31 09:30,NQ09B SELL NY N130 TP2,15847,2,634390,501,0.08,9,505.5,0.08,-14.5,0.00,58518.5,23.41,0
1400,Entry short,2023-07-31 09:30,[CC] SELL NY,15859.75,2,634390,501,0.08,9,505.5,0.08,-14.5,0.00,58518.5,23.41,0
1401,Exit short,2023-08-01 09:30,NQ09B SELL NY STOP,15797.5,2,631850,-59,-0.01,9,0,0.00,-54.5,-0.01,58459.5,23.38,0
1401,Entry short,2023-08-01 09:30,[CC] SELL NY,15796.25,2,631850,-59,-0.01,9,0,0.00,-54.5,-0.01,58459.5,23.38,0
1402,Exit short,2023-08-01 18:00,NQ09B SELL WEEKDAY 1800 D80,15748.75,1,315135,155.5,0.05,4.5,157.75,0.05,-17.25,-0.01,58615,23.45,0
1402,Entry short,2023-08-01 18:00,[CC] SELL WEAK,15756.75,1,315135,155.5,0.05,4.5,157.75,0.05,-17.25,-0.01,58615,23.45,0
1403,Exit short,2023-08-02 09:30,NQ09B SELL NY STOP,15668.5,2,626690,-59,-0.01,9,0,0.00,-54.5,-0.01,58556,23.42,0
1403,Entry short,2023-08-02 09:30,[CC] SELL NY,15667.25,2,626690,-59,-0.01,9,0,0.00,-54.5,-0.01,58556,23.42,0
1404,Exit short,2023-08-02 18:00,NQ09B SELL WEEKDAY 1800 STOP,15456.75,1,309110,-29.5,-0.01,4.5,87.75,0.03,-27.25,-0.01,58526.5,23.41,0
1404,Entry short,2023-08-02 18:00,[CC] SELL WEAK,15455.5,1,309110,-29.5,-0.01,4.5,87.75,0.03,-27.25,-0.01,58526.5,23.41,0
1405,Exit short,2023-08-03 09:30,NQ09B SELL NY STOP,15359,2,614310,-59,-0.01,9,255.5,0.04,-54.5,-0.01,58467.5,23.39,0
1405,Entry short,2023-08-03 09:30,[CC] SELL NY,15357.75,2,614310,-59,-0.01,9,255.5,0.04,-54.5,-0.01,58467.5,23.39,0
1406,Exit short,2023-08-03 18:00,NQ09B SELL WEEKDAY 1800 D80,15432.75,2,617630,311,0.05,9,315.5,0.05,-14.5,0.00,58778.5,23.51,0
1406,Entry short,2023-08-03 18:00,[CC] SELL PREMIUM,15440.75,2,617630,311,0.05,9,315.5,0.05,-14.5,0.00,58778.5,23.51,0
1407,Exit short,2023-08-04 09:30,NQ09B SELL NY N130 TP2,15498.5,2,620450,501,0.08,9,505.5,0.08,-14.5,0.00,59279.5,23.71,0
1407,Entry short,2023-08-04 09:30,[CC] SELL NY,15511.25,2,620450,501,0.08,9,505.5,0.08,-14.5,0.00,59279.5,23.71,0
1408,Exit short,2023-08-06 18:00,NQ09B SELL WEEKLY W80,15362.25,2,614810,311,0.05,9,315.5,0.05,-14.5,0.00,59590.5,23.84,0
1408,Entry short,2023-08-06 18:00,[CC] SELL WEEKLY,15370.25,2,614810,311,0.05,9,315.5,0.05,-14.5,0.00,59590.5,23.84,0
1409,Exit short,2023-08-07 09:30,NQ09B SELL NY N130 TP2,15420.5,2,617330,501,0.08,9,505.5,0.08,-14.5,0.00,60091.5,24.04,0
1409,Entry short,2023-08-07 09:30,[CC] SELL NY,15433.25,2,617330,501,0.08,9,505.5,0.08,-14.5,0.00,60091.5,24.04,0
1410,Exit short,2023-08-08 09:30,NQ09B SELL NY N130 TP2,15366,2,615150,501,0.08,9,505.5,0.08,-34.5,-0.01,60592.5,24.24,0
1410,Entry short,2023-08-08 09:30,[CC] SELL NY,15378.75,2,615150,501,0.08,9,505.5,0.08,-34.5,-0.01,60592.5,24.24,0
1411,Exit short,2023-08-09 09:30,NQ09B SELL NY STOP,15362,2,614430,-59,-0.01,9,0,0.00,-54.5,-0.01,60533.5,24.21,0
1411,Entry short,2023-08-09 09:30,[CC] SELL NY,15360.75,2,614430,-59,-0.01,9,0,0.00,-54.5,-0.01,60533.5,24.21,0
1412,Exit short,2023-08-10 09:30,NQ09B SELL NY N130 TP2,15287.75,2,612020,501,0.08,9,505.5,0.08,-14.5,0.00,61034.5,24.41,0
1412,Entry short,2023-08-10 09:30,[CC] SELL NY,15300.5,2,612020,501,0.08,9,505.5,0.08,-14.5,0.00,61034.5,24.41,0
1413,Exit short,2023-08-11 09:30,NQ09B SELL NY N130 TP2,15078.75,2,603660,501,0.08,9,505.5,0.08,-24.5,0.00,61535.5,24.61,0
1413,Entry short,2023-08-11 09:30,[CC] SELL NY,15091.5,2,603660,501,0.08,9,505.5,0.08,-24.5,0.00,61535.5,24.61,0
1414,Exit short,2023-08-13 18:00,NQ09B SELL WEEKLY STOP,15105,2,604150,-59,-0.01,9,135.5,0.02,-54.5,-0.01,61476.5,24.59,0
1414,Entry short,2023-08-13 18:00,[CC] SELL WEEKLY,15103.75,2,604150,-59,-0.01,9,135.5,0.02,-54.5,-0.01,61476.5,24.59,0
1415,Exit short,2023-08-14 09:30,NQ09B SELL NY STOP,15069.25,2,602720,-59,-0.01,9,0,0.00,-54.5,-0.01,61417.5,24.57,0
1415,Entry short,2023-08-14 09:30,[CC] SELL NY,15068,2,602720,-59,-0.01,9,0,0.00,-54.5,-0.01,61417.5,24.57,0
1416,Exit short,2023-08-15 09:30,NQ09B SELL NY N130 TP2,15212,2,608990,501,0.08,9,505.5,0.08,-14.5,0.00,61918.5,24.77,0
1416,Entry short,2023-08-15 09:30,[CC] SELL NY,15224.75,2,608990,501,0.08,9,505.5,0.08,-14.5,0.00,61918.5,24.77,0
1417,Exit short,2023-08-16 09:30,NQ09B SELL NY STOP,15080.75,2,603180,-59,-0.01,9,0,0.00,-54.5,-0.01,61859.5,24.74,0
1417,Entry short,2023-08-16 09:30,[CC] SELL NY,15079.5,2,603180,-59,-0.01,9,0,0.00,-54.5,-0.01,61859.5,24.74,0
1418,Exit short,2023-08-16 18:00,NQ09B SELL WEEKDAY 1800 STOP,14941.25,1,298800,-29.5,-0.01,4.5,37.75,0.01,-27.25,-0.01,61830,24.73,0
1418,Entry short,2023-08-16 18:00,[CC] SELL WEAK,14940,1,298800,-29.5,-0.01,4.5,37.75,0.01,-27.25,-0.01,61830,24.73,0
1419,Exit short,2023-08-17 09:30,NQ09B SELL NY STOP,14995.25,2,599760,-59,-0.01,9,0,0.00,-54.5,-0.01,61771,24.71,0
1419,Entry short,2023-08-17 09:30,[CC] SELL NY,14994,2,599760,-59,-0.01,9,0,0.00,-54.5,-0.01,61771,24.71,0
1420,Exit short,2023-08-17 18:00,NQ09B SELL WEEKDAY 1800 STOP,14749,2,589910,-59,-0.01,9,165.5,0.03,-54.5,-0.01,61712,24.68,0
1420,Entry short,2023-08-17 18:00,[CC] SELL PREMIUM,14747.75,2,589910,-59,-0.01,9,165.5,0.03,-54.5,-0.01,61712,24.68,0
1421,Exit short,2023-08-18 09:30,NQ09B SELL NY STOP,14633.25,2,585280,-59,-0.01,9,335.5,0.06,-54.5,-0.01,61653,24.66,0
1421,Entry short,2023-08-18 09:30,[CC] SELL NY,14632,2,585280,-59,-0.01,9,335.5,0.06,-54.5,-0.01,61653,24.66,0
1422,Exit short,2023-08-20 18:00,NQ09B SELL WEEKLY W80,14754.25,2,590490,311,0.05,9,315.5,0.05,-14.5,0.00,61964,24.79,0
1422,Entry short,2023-08-20 18:00,[CC] SELL WEEKLY,14762.25,2,590490,311,0.05,9,315.5,0.05,-14.5,0.00,61964,24.79,0
1423,Exit short,2023-08-21 09:30,NQ09B SELL NY STOP,14809.75,2,592340,-59,-0.01,9,115.5,0.02,-54.5,-0.01,61905,24.76,0
1423,Entry short,2023-08-21 09:30,[CC] SELL NY,14808.5,2,592340,-59,-0.01,9,115.5,0.02,-54.5,-0.01,61905,24.76,0
1424,Exit short,2023-08-22 09:30,NQ09B SELL NY STOP,15092.5,2,603650,-59,-0.01,9,0,0.00,-54.5,-0.01,61846,24.74,0
1424,Entry short,2023-08-22 09:30,[CC] SELL NY,15091.25,2,603650,-59,-0.01,9,0,0.00,-54.5,-0.01,61846,24.74,0
1425,Exit short,2023-08-23 09:30,NQ09B SELL NY STOP,15010.25,2,600360,-59,-0.01,9,375.5,0.06,-54.5,-0.01,61787,24.71,0
1425,Entry short,2023-08-23 09:30,[CC] SELL NY,15009,2,600360,-59,-0.01,9,375.5,0.06,-54.5,-0.01,61787,24.71,0
1426,Exit short,2023-08-23 18:00,NQ09B SELL WEEKDAY 1800 D80,15324.75,2,613310,311,0.05,9,315.5,0.05,-14.5,0.00,62098,24.84,0
1426,Entry short,2023-08-23 18:00,[CC] SELL PREMIUM,15332.75,2,613310,311,0.05,9,315.5,0.05,-14.5,0.00,62098,24.84,0
1427,Exit short,2023-08-24 09:30,NQ09B SELL NY STOP,15336.5,2,613410,-59,-0.01,9,0,0.00,-54.5,-0.01,62039,24.82,0
1427,Entry short,2023-08-24 09:30,[CC] SELL NY,15335.25,2,613410,-59,-0.01,9,0,0.00,-54.5,-0.01,62039,24.82,0
1428,Exit short,2023-08-24 18:00,NQ09B SELL WEEKDAY 1800 STOP,14834,1,296655,-29.5,-0.01,4.5,52.75,0.02,-27.25,-0.01,62009.5,24.80,0
1428,Entry short,2023-08-24 18:00,[CC] SELL WEAK,14832.75,1,296655,-29.5,-0.01,4.5,52.75,0.02,-27.25,-0.01,62009.5,24.80,0
1429,Exit short,2023-08-25 09:30,NQ09B SELL NY STOP,14898.25,2,595880,-59,-0.01,9,185.5,0.03,-54.5,-0.01,61950.5,24.78,0
1429,Entry short,2023-08-25 09:30,[CC] SELL NY,14897,2,595880,-59,-0.01,9,185.5,0.03,-54.5,-0.01,61950.5,24.78,0
1430,Exit short,2023-08-27 18:00,NQ09B SELL WEEKLY STOP,14992,2,599630,-59,-0.01,9,185.5,0.03,-54.5,-0.01,61891.5,24.76,0
1430,Entry short,2023-08-27 18:00,[CC] SELL WEEKLY,14990.75,2,599630,-59,-0.01,9,185.5,0.03,-54.5,-0.01,61891.5,24.76,0
1431,Exit short,2023-08-28 09:30,NQ09B SELL NY STOP,15098.5,2,603890,-59,-0.01,9,0,0.00,-54.5,-0.01,61832.5,24.73,0
1431,Entry short,2023-08-28 09:30,[CC] SELL NY,15097.25,2,603890,-59,-0.01,9,0,0.00,-54.5,-0.01,61832.5,24.73,0
1432,Exit short,2023-08-29 09:30,NQ09B SELL NY N130 TP2,15063.75,2,603060,501,0.08,9,505.5,0.08,-14.5,0.00,62333.5,24.93,0
1432,Entry short,2023-08-29 09:30,[CC] SELL NY,15076.5,2,603060,501,0.08,9,505.5,0.08,-14.5,0.00,62333.5,24.93,0
1433,Exit short,2023-08-30 09:30,NQ09B SELL NY STOP,15417.25,2,616640,-59,-0.01,9,155.5,0.03,-54.5,-0.01,62274.5,24.91,0
1433,Entry short,2023-08-30 09:30,[CC] SELL NY,15416,2,616640,-59,-0.01,9,155.5,0.03,-54.5,-0.01,62274.5,24.91,0
1434,Exit short,2023-08-31 09:30,NQ09B SELL NY STOP,15493.25,2,619680,-59,-0.01,9,125.5,0.02,-54.5,-0.01,62215.5,24.89,0
1434,Entry short,2023-08-31 09:30,[CC] SELL NY,15492,2,619680,-59,-0.01,9,125.5,0.02,-54.5,-0.01,62215.5,24.89,0
1435,Exit short,2023-09-01 09:30,NQ09B SELL NY STOP,15634,2,625310,-59,-0.01,9,0,0.00,-54.5,-0.01,62156.5,24.86,0
1435,Entry short,2023-09-01 09:30,[CC] SELL NY,15632.75,2,625310,-59,-0.01,9,0,0.00,-54.5,-0.01,62156.5,24.86,0
1436,Exit short,2023-09-03 18:00,NQ09B SELL WEEKLY STOP,15518,2,620670,-59,-0.01,9,235.5,0.04,-54.5,-0.01,62097.5,24.84,0
1436,Entry short,2023-09-03 18:00,[CC] SELL WEEKLY,15516.75,2,620670,-59,-0.01,9,235.5,0.04,-54.5,-0.01,62097.5,24.84,0
1437,Exit short,2023-09-04 09:30,NQ09B SELL NY STOP,15556,2,622190,-59,-0.01,9,15.5,0.00,-54.5,-0.01,62038.5,24.82,0
1437,Entry short,2023-09-04 09:30,[CC] SELL NY,15554.75,2,622190,-59,-0.01,9,15.5,0.00,-54.5,-0.01,62038.5,24.82,0
1438,Exit short,2023-09-05 09:30,NQ09B SELL NY STOP,15482.75,2,619260,-59,-0.01,9,0,0.00,-54.5,-0.01,61979.5,24.79,0
1438,Entry short,2023-09-05 09:30,[CC] SELL NY,15481.5,2,619260,-59,-0.01,9,0,0.00,-54.5,-0.01,61979.5,24.79,0
1439,Exit short,2023-09-06 09:30,NQ09B SELL NY STOP,15500.5,2,619970,-59,-0.01,9,0,0.00,-54.5,-0.01,61920.5,24.77,0
1439,Entry short,2023-09-06 09:30,[CC] SELL NY,15499.25,2,619970,-59,-0.01,9,0,0.00,-54.5,-0.01,61920.5,24.77,0
1440,Exit short,2023-09-07 09:30,NQ09B SELL NY STOP,15201.5,2,608010,-59,-0.01,9,0,0.00,-54.5,-0.01,61861.5,24.74,0
1440,Entry short,2023-09-07 09:30,[CC] SELL NY,15200.25,2,608010,-59,-0.01,9,0,0.00,-54.5,-0.01,61861.5,24.74,0
1441,Exit short,2023-09-08 09:30,NQ09B SELL NY STOP,15274,2,610910,-59,-0.01,9,105.5,0.02,-54.5,-0.01,61802.5,24.72,0
1441,Entry short,2023-09-08 09:30,[CC] SELL NY,15272.75,2,610910,-59,-0.01,9,105.5,0.02,-54.5,-0.01,61802.5,24.72,0
1442,Exit short,2023-09-10 18:00,NQ09B SELL WEEKLY STOP,15309,2,612310,-59,-0.01,9,0,0.00,-54.5,-0.01,61743.5,24.70,0
1442,Entry short,2023-09-10 18:00,[CC] SELL WEEKLY,15307.75,2,612310,-59,-0.01,9,0,0.00,-54.5,-0.01,61743.5,24.70,0
1443,Exit short,2023-09-11 09:30,NQ09B SELL NY STOP,15421,2,616790,-59,-0.01,9,195.5,0.03,-54.5,-0.01,61684.5,24.67,0
1443,Entry short,2023-09-11 09:30,[CC] SELL NY,15419.75,2,616790,-59,-0.01,9,195.5,0.03,-54.5,-0.01,61684.5,24.67,0
1444,Exit short,2023-09-12 09:30,NQ09B SELL NY N130 TP2,15587.5,2,624010,501,0.08,9,505.5,0.08,-14.5,0.00,62185.5,24.87,0
1444,Entry short,2023-09-12 09:30,[CC] SELL NY,15600.25,2,624010,501,0.08,9,505.5,0.08,-14.5,0.00,62185.5,24.87,0
1445,Exit short,2023-09-13 09:30,NQ09B SELL NY STOP,15504.75,2,620140,-59,-0.01,9,395.5,0.06,-54.5,-0.01,62126.5,24.85,0
1445,Entry short,2023-09-13 09:30,[CC] SELL NY,15503.5,2,620140,-59,-0.01,9,395.5,0.06,-54.5,-0.01,62126.5,24.85,0
1446,Exit short,2023-09-14 09:30,NQ09B SELL NY STOP,15621,2,624790,-59,-0.01,9,0,0.00,-54.5,-0.01,62067.5,24.83,0
1446,Entry short,2023-09-14 09:30,[CC] SELL NY,15619.75,2,624790,-59,-0.01,9,0,0.00,-54.5,-0.01,62067.5,24.83,0
1447,Exit short,2023-09-14 18:00,NQ09B SELL WEEKDAY 1800 STOP,15678,1,313535,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,62038,24.82,0
1447,Entry short,2023-09-14 18:00,[CC] SELL WEAK,15676.75,1,313535,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,62038,24.82,0
1448,Exit short,2023-09-15 09:30,NQ09B SELL NY STOP,15611.5,2,624410,-59,-0.01,9,0,0.00,-54.5,-0.01,61979,24.79,0
1448,Entry short,2023-09-15 09:30,[CC] SELL NY,15610.25,2,624410,-59,-0.01,9,0,0.00,-54.5,-0.01,61979,24.79,0
1449,Exit short,2023-09-17 18:00,NQ09B SELL WEEKLY STOP,15383.25,2,615280,-59,-0.01,9,95.5,0.02,-54.5,-0.01,61920,24.77,0
1449,Entry short,2023-09-17 18:00,[CC] SELL WEEKLY,15382,2,615280,-59,-0.01,9,95.5,0.02,-54.5,-0.01,61920,24.77,0
1450,Exit short,2023-09-18 09:30,NQ09B SELL NY STOP,15356.75,2,614220,-59,-0.01,9,495.5,0.08,-54.5,-0.01,61861,24.74,0
1450,Entry short,2023-09-18 09:30,[CC] SELL NY,15355.5,2,614220,-59,-0.01,9,495.5,0.08,-54.5,-0.01,61861,24.74,0
1451,Exit short,2023-09-19 09:30,NQ09B SELL NY STOP,15356,2,614190,-59,-0.01,9,0,0.00,-54.5,-0.01,61802,24.72,0
1451,Entry short,2023-09-19 09:30,[CC] SELL NY,15354.75,2,614190,-59,-0.01,9,0,0.00,-54.5,-0.01,61802,24.72,0
1452,Exit short,2023-09-20 09:30,NQ09B SELL NY N130 TP2,15406.25,2,616760,501,0.08,9,505.5,0.08,-24.5,0.00,62303,24.92,0
1452,Entry short,2023-09-20 09:30,[CC] SELL NY,15419,2,616760,501,0.08,9,505.5,0.08,-24.5,0.00,62303,24.92,0
1453,Exit short,2023-09-20 18:00,NQ09B SELL WEEKDAY 1800 STOP,15134.25,2,605320,-59,-0.01,9,0,0.00,-54.5,-0.01,62244,24.90,0
1453,Entry short,2023-09-20 18:00,[CC] SELL PREMIUM,15133,2,605320,-59,-0.01,9,0,0.00,-54.5,-0.01,62244,24.90,0
1454,Exit short,2023-09-21 09:30,NQ09B SELL NY N130 TP2,14975,2,599510,501,0.08,9,505.5,0.08,-14.5,0.00,62745,25.10,0
1454,Entry short,2023-09-21 09:30,[CC] SELL NY,14987.75,2,599510,501,0.08,9,505.5,0.08,-14.5,0.00,62745,25.10,0
1455,Exit short,2023-09-22 09:30,NQ09B SELL NY STOP,14938.5,2,597490,-59,-0.01,9,0,0.00,-54.5,-0.01,62686,25.07,0
1455,Entry short,2023-09-22 09:30,[CC] SELL NY,14937.25,2,597490,-59,-0.01,9,0,0.00,-54.5,-0.01,62686,25.07,0
1456,Exit short,2023-09-24 18:00,NQ09B SELL WEEKLY STOP,14881.25,2,595200,-59,-0.01,9,0,0.00,-54.5,-0.01,62627,25.05,0
1456,Entry short,2023-09-24 18:00,[CC] SELL WEEKLY,14880,2,595200,-59,-0.01,9,0,0.00,-54.5,-0.01,62627,25.05,0
1457,Exit short,2023-09-25 09:30,NQ09B SELL NY STOP,14825.5,2,592970,-59,-0.01,9,0,0.00,-54.5,-0.01,62568,25.03,0
1457,Entry short,2023-09-25 09:30,[CC] SELL NY,14824.25,2,592970,-59,-0.01,9,0,0.00,-54.5,-0.01,62568,25.03,0
1458,Exit short,2023-09-26 09:30,NQ09B SELL NY STOP,14826,2,592990,-59,-0.01,9,0,0.00,-54.5,-0.01,62509,25.00,0
1458,Entry short,2023-09-26 09:30,[CC] SELL NY,14824.75,2,592990,-59,-0.01,9,0,0.00,-54.5,-0.01,62509,25.00,0
1459,Exit short,2023-09-27 09:30,NQ09B SELL NY STOP,14754,2,590110,-59,-0.01,9,135.5,0.02,-54.5,-0.01,62450,24.98,0
1459,Entry short,2023-09-27 09:30,[CC] SELL NY,14752.75,2,590110,-59,-0.01,9,135.5,0.02,-54.5,-0.01,62450,24.98,0
1460,Exit short,2023-09-27 18:00,NQ09B SELL WEEKDAY 1800 STOP,14773.5,1,295445,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,62420.5,24.97,0
