trade_number,entry_time,route,quantity,buy_entry,buy_exit,buy_net,buy_commission,buy_exit_signal,sell_entry,sell_exit,sell_net,sell_commission,sell_exit_signal,entry_dt,month,year,control_pair_net,buy_target,sell_target,control_outcome,reference_price,target_points,derived_buy_target,derived_sell_target,scenario,entry_slip_ticks,candidate_direction,candidate_entry,candidate_exit,candidate_exit_reason,candidate_net,delta_vs_control,continuity_assumption,known_crisis_case
1071,2022-09-02 09:30,NY,2,12405.0,12403.75,-59.0,9.0,NQ09B BUY NY STOP,12404.5,12405.75,-59.0,9.0,NQ09B SELL NY STOP,2022-09-02 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12404.75,12.75,12417.75,12391.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12406.5,12403.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1072,2022-09-04 18:00,WEEKLY,2,12110.75,12118.75,311.0,9.0,NQ09B BUY WEEKLY W80,12110.25,12111.5,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-04 18:00:00,2022-09,2022,252.0,True,False,BUY_TARGET,12110.5,8.0,12118.75,12102.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,12112.25,12118.75,ORIGINAL_TARGET,251.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1073,2022-09-05 09:30,NY,2,12113.0,12111.75,-59.0,9.0,NQ09B BUY NY STOP,12112.5,12113.75,-59.0,9.0,NQ09B SELL NY STOP,2022-09-05 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12112.75,12.75,12125.75,12099.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12114.5,12111.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1074,2022-09-06 09:30,NY,2,12128.5,12127.25,-59.0,9.0,NQ09B BUY NY STOP,12128.0,12115.25,501.0,9.0,NQ09B SELL NY N130 TP2,2022-09-06 09:30:00,2022-09,2022,442.0,False,True,SELL_TARGET,12128.25,12.75,12141.25,12115.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,12126.5,12115.25,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1075,2022-09-07 09:30,NY,2,12040.0,12038.75,-59.0,9.0,NQ09B BUY NY STOP,12039.5,12040.75,-59.0,9.0,NQ09B SELL NY STOP,2022-09-07 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12039.75,12.75,12052.75,12026.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12041.5,12038.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1076,2022-09-08 09:30,NY,2,12176.0,12174.75,-59.0,9.0,NQ09B BUY NY STOP,12175.5,12162.75,501.0,9.0,NQ09B SELL NY N130 TP2,2022-09-08 09:30:00,2022-09,2022,442.0,False,True,SELL_TARGET,12175.75,12.75,12188.75,12162.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,12174.0,12162.75,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1077,2022-09-09 09:30,NY,2,12417.0,12415.75,-59.0,9.0,NQ09B BUY NY STOP,12416.5,12417.75,-59.0,9.0,NQ09B SELL NY STOP,2022-09-09 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12416.75,12.75,12429.75,12403.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12418.5,12415.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1078,2022-09-11 18:00,WEEKLY,2,12626.25,12634.25,311.0,9.0,NQ09B BUY WEEKLY W80,12625.75,12627.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-11 18:00:00,2022-09,2022,252.0,True,False,BUY_TARGET,12626.0,8.0,12634.25,12617.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,12627.75,12634.25,ORIGINAL_TARGET,251.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1079,2022-09-12 09:30,NY,2,12650.5,12649.25,-59.0,9.0,NQ09B BUY NY STOP,12650.0,12651.25,-59.0,9.0,NQ09B SELL NY STOP,2022-09-12 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12650.25,12.75,12663.25,12637.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12652.0,12649.25,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1080,2022-09-13 09:30,NY,2,12455.5,12454.25,-59.0,9.0,NQ09B BUY NY STOP,12455.0,12456.25,-59.0,9.0,NQ09B SELL NY STOP,2022-09-13 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12455.25,12.75,12468.25,12442.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12457.0,12454.25,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1081,2022-09-14 09:30,NY,2,12170.5,12169.25,-59.0,9.0,NQ09B BUY NY STOP,12170.0,12171.25,-59.0,9.0,NQ09B SELL NY STOP,2022-09-14 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,12170.25,12.75,12183.25,12157.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12172.0,12169.25,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1082,2022-09-15 09:30,NY,2,12131.5,12144.25,501.0,9.0,NQ09B BUY NY N130 TP2,12131.0,12132.25,-59.0,9.0,NQ09B SELL NY STOP,2022-09-15 09:30:00,2022-09,2022,442.0,True,False,BUY_TARGET,12131.25,12.75,12144.25,12118.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,12133.0,12144.25,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1083,2022-09-15 18:00,WEEKDAY_WEAK,1,11951.75,11950.5,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11951.25,11952.5,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-09-15 18:00:00,2022-09,2022,-59.0,False,False,DOUBLE_STOP,11951.5,8.0,11959.75,11943.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11953.25,11950.5,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1084,2022-09-16 09:30,NY,2,11866.75,11865.5,-59.0,9.0,NQ09B BUY NY STOP,11866.25,11867.5,-59.0,9.0,NQ09B SELL NY STOP,2022-09-16 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11866.5,12.75,11879.5,11853.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11868.25,11865.5,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1085,2022-09-18 18:00,WEEKLY,2,11920.25,11928.25,311.0,9.0,NQ09B BUY WEEKLY W80,11919.75,11921.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-18 18:00:00,2022-09,2022,252.0,True,False,BUY_TARGET,11920.0,8.0,11928.25,11911.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11921.75,11928.25,ORIGINAL_TARGET,251.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1086,2022-09-19 09:30,NY,2,11820.0,11818.75,-59.0,9.0,NQ09B BUY NY STOP,11819.5,11820.75,-59.0,9.0,NQ09B SELL NY STOP,2022-09-19 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11819.75,12.75,11832.75,11806.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11821.5,11818.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1087,2022-09-19 18:00,WEEKDAY_WEAK,1,12046.0,12044.75,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,12045.5,12046.75,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-09-19 18:00:00,2022-09,2022,-59.0,False,False,DOUBLE_STOP,12045.75,8.0,12054.0,12037.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,12047.5,12044.75,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1088,2022-09-20 09:30,NY,2,11916.75,11915.5,-59.0,9.0,NQ09B BUY NY STOP,11916.25,11917.5,-59.0,9.0,NQ09B SELL NY STOP,2022-09-20 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11916.5,12.75,11929.5,11903.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11918.25,11915.5,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1089,2022-09-21 09:30,NY,2,11962.75,11975.5,501.0,9.0,NQ09B BUY NY N130 TP2,11962.25,11963.5,-59.0,9.0,NQ09B SELL NY STOP,2022-09-21 09:30:00,2022-09,2022,442.0,True,False,BUY_TARGET,11962.5,12.75,11975.5,11949.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11964.25,11975.5,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1090,2022-09-21 18:00,WEEKDAY_WEAK,1,11661.5,11660.25,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11661.0,11662.25,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-09-21 18:00:00,2022-09,2022,-59.0,False,False,DOUBLE_STOP,11661.25,8.0,11669.5,11653.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11663.0,11660.25,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1091,2022-09-22 09:30,NY,2,11642.25,11641.0,-59.0,9.0,NQ09B BUY NY STOP,11641.75,11643.0,-59.0,9.0,NQ09B SELL NY STOP,2022-09-22 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11642.0,12.75,11655.0,11629.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11643.75,11641.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1092,2022-09-22 18:00,WEEKDAY_WEAK,1,11584.0,11582.75,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11583.5,11575.5,155.5,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-09-22 18:00:00,2022-09,2022,126.0,False,True,SELL_TARGET,11583.75,8.0,11592.0,11575.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,11582.0,11575.5,ORIGINAL_TARGET,125.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1093,2022-09-23 09:30,NY,2,11461.25,11460.0,-59.0,9.0,NQ09B BUY NY STOP,11460.75,11462.0,-59.0,9.0,NQ09B SELL NY STOP,2022-09-23 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11461.0,12.75,11474.0,11448.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11462.75,11460.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1094,2022-09-25 18:00,WEEKLY,2,11362.75,11370.75,311.0,9.0,NQ09B BUY WEEKLY W80,11362.25,11363.5,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-25 18:00:00,2022-09,2022,252.0,True,False,BUY_TARGET,11362.5,8.0,11370.75,11354.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11364.25,11370.75,ORIGINAL_TARGET,251.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1095,2022-09-26 09:30,NY,2,11352.25,11351.0,-59.0,9.0,NQ09B BUY NY STOP,11351.75,11353.0,-59.0,9.0,NQ09B SELL NY STOP,2022-09-26 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11352.0,12.75,11365.0,11339.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11353.75,11351.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1096,2022-09-27 09:30,NY,2,11470.75,11469.5,-59.0,9.0,NQ09B BUY NY STOP,11470.25,11471.5,-59.0,9.0,NQ09B SELL NY STOP,2022-09-27 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11470.5,12.75,11483.5,11457.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11472.25,11469.5,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1097,2022-09-27 18:00,WEEKDAY_WEAK,1,11361.25,11360.0,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11360.75,11362.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-09-27 18:00:00,2022-09,2022,-59.0,False,False,DOUBLE_STOP,11361.0,8.0,11369.25,11352.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11362.75,11360.0,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1098,2022-09-28 09:30,NY,2,11331.25,11330.0,-59.0,9.0,NQ09B BUY NY STOP,11330.75,11332.0,-59.0,9.0,NQ09B SELL NY STOP,2022-09-28 09:30:00,2022-09,2022,-118.0,False,False,DOUBLE_STOP,11331.0,12.75,11344.0,11318.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11332.75,11330.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1099,2022-09-29 09:30,NY,2,11387.25,11400.0,501.0,9.0,NQ09B BUY NY N130 TP2,11386.75,11388.0,-59.0,9.0,NQ09B SELL NY STOP,2022-09-29 09:30:00,2022-09,2022,442.0,True,False,BUY_TARGET,11387.0,12.75,11400.0,11374.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11388.75,11400.0,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1100,2022-09-30 09:30,NY,2,11186.75,11185.5,-59.0,9.0,NQ09B BUY NY STOP,11186.25,11173.5,501.0,9.0,NQ09B SELL NY N130 TP2,2022-09-30 09:30:00,2022-09,2022,442.0,False,True,SELL_TARGET,11186.5,12.75,11199.5,11173.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,11184.75,11173.5,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1101,2022-10-02 18:00,WEEKLY,2,11030.25,11029.0,-59.0,9.0,NQ09B BUY WEEKLY STOP,11029.75,11031.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-10-02 18:00:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11030.0,8.0,11038.25,11021.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11031.75,11029.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1102,2022-10-03 09:30,NY,2,11105.25,11118.0,501.0,9.0,NQ09B BUY NY N130 TP2,11104.75,11106.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-03 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,11105.0,12.75,11118.0,11092.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11106.75,11118.0,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1103,2022-10-04 09:30,NY,2,11516.25,11515.0,-59.0,9.0,NQ09B BUY NY STOP,11515.75,11517.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-04 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11516.0,12.75,11529.0,11503.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11517.75,11515.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1104,2022-10-05 09:30,NY,2,11486.25,11485.0,-59.0,9.0,NQ09B BUY NY STOP,11485.75,11487.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-05 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11486.0,12.75,11499.0,11473.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11487.75,11485.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1105,2022-10-06 09:30,NY,2,11590.75,11589.5,-59.0,9.0,NQ09B BUY NY STOP,11590.25,11591.5,-59.0,9.0,NQ09B SELL NY STOP,2022-10-06 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11590.5,12.75,11603.5,11577.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11592.25,11589.5,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1106,2022-10-07 09:30,NY,2,11346.0,11344.75,-59.0,9.0,NQ09B BUY NY STOP,11345.5,11346.75,-59.0,9.0,NQ09B SELL NY STOP,2022-10-07 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11345.75,12.75,11358.75,11332.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11347.5,11344.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1107,2022-10-09 18:00,WEEKLY,2,11068.0,11066.75,-59.0,9.0,NQ09B BUY WEEKLY STOP,11067.5,11059.5,311.0,9.0,NQ09B SELL WEEKLY W80,2022-10-09 18:00:00,2022-10,2022,252.0,False,True,SELL_TARGET,11067.75,8.0,11076.0,11059.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,11066.0,11059.5,ORIGINAL_TARGET,251.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1108,2022-10-10 09:30,NY,2,11109.0,11121.75,501.0,9.0,NQ09B BUY NY N130 TP2,11108.5,11109.75,-59.0,9.0,NQ09B SELL NY STOP,2022-10-10 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,11108.75,12.75,11121.75,11095.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11110.5,11121.75,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1109,2022-10-11 09:30,NY,2,10920.25,10933.0,501.0,9.0,NQ09B BUY NY N130 TP2,10919.75,10921.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-11 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,10920.0,12.75,10933.0,10907.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,10921.75,10933.0,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1110,2022-10-11 18:00,WEEKDAY_PREMIUM,2,10875.25,10874.0,-59.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,10874.75,10876.0,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2022-10-11 18:00:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,10875.0,8.0,10883.25,10866.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,10876.75,10874.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1111,2022-10-12 09:30,NY,2,10865.75,10864.5,-59.0,9.0,NQ09B BUY NY STOP,10865.25,10866.5,-59.0,9.0,NQ09B SELL NY STOP,2022-10-12 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,10865.5,12.75,10878.5,10852.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,10867.25,10864.5,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1112,2022-10-13 09:30,NY,2,10523.25,10536.0,501.0,9.0,NQ09B BUY NY N130 TP2,10522.75,10524.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-13 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,10523.0,12.75,10536.0,10510.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,10524.75,10536.0,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1113,2022-10-14 09:30,NY,2,11181.5,11194.25,501.0,9.0,NQ09B BUY NY N130 TP2,11181.0,11182.25,-59.0,9.0,NQ09B SELL NY STOP,2022-10-14 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,11181.25,12.75,11194.25,11168.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11183.0,11194.25,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1114,2022-10-16 18:00,WEEKLY,2,10720.25,10719.0,-59.0,9.0,NQ09B BUY WEEKLY STOP,10719.75,10721.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-10-16 18:00:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,10720.0,8.0,10728.25,10711.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,10721.75,10719.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1115,2022-10-17 09:30,NY,2,11001.5,11000.25,-59.0,9.0,NQ09B BUY NY STOP,11001.0,11002.25,-59.0,9.0,NQ09B SELL NY STOP,2022-10-17 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11001.25,12.75,11014.25,10988.25,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11003.0,11000.25,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1116,2022-10-18 09:30,NY,2,11403.75,11402.5,-59.0,9.0,NQ09B BUY NY STOP,11403.25,11390.5,501.0,9.0,NQ09B SELL NY N130 TP2,2022-10-18 09:30:00,2022-10,2022,442.0,False,True,SELL_TARGET,11403.5,12.75,11416.5,11390.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,SELL,11401.75,11390.5,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1117,2022-10-18 18:00,WEEKDAY_PREMIUM,2,11320.5,11319.25,-59.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,11320.0,11321.25,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2022-10-18 18:00:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11320.25,8.0,11328.5,11312.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11322.0,11319.25,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1118,2022-10-19 09:30,NY,2,11130.0,11128.75,-59.0,9.0,NQ09B BUY NY STOP,11129.5,11130.75,-59.0,9.0,NQ09B SELL NY STOP,2022-10-19 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11129.75,12.75,11142.75,11116.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11131.5,11128.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1119,2022-10-19 18:00,WEEKDAY_WEAK,1,11134.25,11133.0,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11133.75,11135.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-10-19 18:00:00,2022-10,2022,-59.0,False,False,DOUBLE_STOP,11134.0,8.0,11142.25,11125.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11135.75,11133.0,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1120,2022-10-20 09:30,NY,2,11111.25,11110.0,-59.0,9.0,NQ09B BUY NY STOP,11110.75,11112.0,-59.0,9.0,NQ09B SELL NY STOP,2022-10-20 09:30:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11111.0,12.75,11124.0,11098.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11112.75,11110.0,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1121,2022-10-20 18:00,WEEKDAY_WEAK,1,11061.5,11060.25,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11061.0,11062.25,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-10-20 18:00:00,2022-10,2022,-59.0,False,False,DOUBLE_STOP,11061.25,8.0,11069.5,11053.0,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11063.0,11060.25,ORIGINAL_SURVIVOR_STOP,-59.5,-0.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1122,2022-10-21 09:30,NY,2,11044.0,11056.75,501.0,9.0,NQ09B BUY NY N130 TP2,11043.5,11044.75,-59.0,9.0,NQ09B SELL NY STOP,2022-10-21 09:30:00,2022-10,2022,442.0,True,False,BUY_TARGET,11043.75,12.75,11056.75,11030.75,CONTROL_DERIVED_4T_ENTRY_SLIP,4,BUY,11045.5,11056.75,ORIGINAL_TARGET,441.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
1123,2022-10-23 18:00,WEEKLY,2,11394.0,11392.75,-59.0,9.0,NQ09B BUY WEEKLY STOP,11393.5,11394.75,-59.0,9.0,NQ09B SELL WEEKLY STOP,2022-10-23 18:00:00,2022-10,2022,-118.0,False,False,DOUBLE_STOP,11393.75,8.0,11402.0,11385.5,CONTROL_DERIVED_4T_ENTRY_SLIP,4,EITHER_FIRST_PROOF,11395.5,11392.75,ORIGINAL_SURVIVOR_STOP,-119.0,-1.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
