trade_number,entry_time,route,quantity,buy_net,buy_mfe,buy_commission,buy_exit_signal,sell_net,sell_mfe,sell_commission,sell_exit_signal,entry_dt,month,year,pair_net,survivor,loser,survivor_net,survivor_mfe,survivor_commission,survivor_exit_signal,loser_net,loser_mfe,loser_commission,old_loser_false_leak_screen,survivor_mfe_minus_net,survivor_commission_component,survivor_market_giveback_upper,single_survivor_structure,rank
962,2022-05-13 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-13 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,349
963,2022-05-15 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-05-15 18:00:00,2022-05,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,350
964,2022-05-16 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-16 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,351
965,2022-05-17 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-17 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,352
966,2022-05-18 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-05-18 09:30:00,2022-05,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,353
968,2022-05-19 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-19 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,354
969,2022-05-20 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-20 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,355
971,2022-05-23 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-23 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,356
972,2022-05-24 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-05-24 09:30:00,2022-05,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,357
975,2022-05-26 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-05-26 09:30:00,2022-05,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,358
977,2022-05-29 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-05-29 18:00:00,2022-05,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,359
981,2022-06-02 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-02 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,360
982,2022-06-03 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-06-03 09:30:00,2022-06,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,361
983,2022-06-05 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-06-05 18:00:00,2022-06,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,362
985,2022-06-07 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-07 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,363
986,2022-06-08 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-08 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,364
987,2022-06-09 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-06-09 09:30:00,2022-06,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,365
988,2022-06-10 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-10 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,366
991,2022-06-14 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-14 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,367
993,2022-06-15 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-06-15 09:30:00,2022-06,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,368
995,2022-06-16 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-16 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,369
998,2022-06-19 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-06-19 18:00:00,2022-06,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,370
1001,2022-06-22 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-06-22 09:30:00,2022-06,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,371
1002,2022-06-23 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-23 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,372
1003,2022-06-23 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2022-06-23 18:00:00,2022-06,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,373
1005,2022-06-26 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-06-26 18:00:00,2022-06,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,374
1006,2022-06-27 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-27 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,375
1007,2022-06-28 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-06-28 09:30:00,2022-06,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,376
1008,2022-06-29 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-29 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,377
1009,2022-06-30 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-06-30 09:30:00,2022-06,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,378
1010,2022-07-01 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-01 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,379
1011,2022-07-03 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-07-03 18:00:00,2022-07,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,380
1014,2022-07-06 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-06 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,381
1016,2022-07-08 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-08 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,382
1017,2022-07-10 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-07-10 18:00:00,2022-07,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,383
1019,2022-07-12 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-12 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,384
1020,2022-07-13 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-13 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,385
1021,2022-07-14 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-14 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,386
1023,2022-07-17 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-07-17 18:00:00,2022-07,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,387
1024,2022-07-18 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-18 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,388
1025,2022-07-19 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-19 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,389
1026,2022-07-20 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-20 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,390
1027,2022-07-21 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-21 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,391
1029,2022-07-24 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-07-24 18:00:00,2022-07,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,392
1030,2022-07-25 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-25 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,393
1032,2022-07-26 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2022-07-26 18:00:00,2022-07,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,394
1033,2022-07-27 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-27 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,395
1034,2022-07-28 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-07-28 09:30:00,2022-07,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,396
1035,2022-07-28 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2022-07-28 18:00:00,2022-07,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,397
1036,2022-07-29 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-07-29 09:30:00,2022-07,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,398
1037,2022-07-31 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-07-31 18:00:00,2022-07,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,399
1038,2022-08-01 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-01 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,400
1041,2022-08-04 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-04 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,401
1043,2022-08-07 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-08-07 18:00:00,2022-08,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,402
1044,2022-08-08 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-08-08 09:30:00,2022-08,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,403
1047,2022-08-10 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-10 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,404
1048,2022-08-11 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-11 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,405
1049,2022-08-12 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-12 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,406
1051,2022-08-15 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,NQ09B SELL NY STOP,2022-08-15 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,407
1052,2022-08-16 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-08-16 09:30:00,2022-08,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,408
1057,2022-08-21 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-08-21 18:00:00,2022-08,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,409
1060,2022-08-24 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-08-24 09:30:00,2022-08,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,410
1064,2022-08-28 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-08-28 18:00:00,2022-08,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,411
1065,2022-08-29 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-08-29 09:30:00,2022-08,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,412
1067,2022-08-30 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-08-30 09:30:00,2022-08,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,413
1069,2022-08-31 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-08-31 09:30:00,2022-08,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,414
1070,2022-09-01 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-09-01 09:30:00,2022-09,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,415
1072,2022-09-04 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-04 18:00:00,2022-09,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,416
1074,2022-09-06 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-09-06 09:30:00,2022-09,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,417
1076,2022-09-08 09:30,NY,2,-59.0,5.5,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-09-08 09:30:00,2022-09,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,418
1078,2022-09-11 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-11 18:00:00,2022-09,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,419
1082,2022-09-15 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-09-15 09:30:00,2022-09,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,420
1085,2022-09-18 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-18 18:00:00,2022-09,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,421
1089,2022-09-21 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-09-21 09:30:00,2022-09,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,422
1094,2022-09-25 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2022-09-25 18:00:00,2022-09,2022,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,423
1099,2022-09-29 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-09-29 09:30:00,2022-09,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,424
1100,2022-09-30 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2022-09-30 09:30:00,2022-09,2022,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,425
1102,2022-10-03 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2022-10-03 09:30:00,2022-10,2022,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,426
1107,2022-10-09 18:00,WEEKLY,2,-59.0,5.5,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2022-10-09 18:00:00,2022-10,2022,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,427
